CustomerID,Country,Recency,Recency_Cluster,Frequency,Frequency_Cluster,Monetary_Value,Monetary_Value_Cluster,Score,Customer_Value_Low,Customer_Value_Mid,Customer_Value_High,Purchase
15723,0,264,1,123,0,930.7,0,1,1,0,0,0
16588,0,285,1,71,0,1361.28,0,1,1,0,0,0
14296,0,321,1,27,0,456.40000000000003,0,1,1,0,0,0
13300,0,69,3,55,0,1285.51,0,3,1,0,0,0
16922,0,472,0,122,0,611.08,0,0,1,0,0,0
18258,0,364,1,50,0,2059.67,0,1,1,0,0,0
17123,0,61,3,43,0,977.17,0,3,1,0,0,0
16507,0,472,0,38,0,142.71,0,0,1,0,0,0
14982,0,472,0,39,0,237.78,0,0,1,0,0,0
18287,0,101,2,155,0,4182.99,0,2,1,0,0,0
18157,0,471,0,25,0,213.9,0,0,1,0,0,0
16932,0,323,1,133,0,412.55,0,1,1,0,0,0
15280,0,72,3,60,0,397.52,0,3,1,0,0,0
13857,0,293,1,128,0,1001.01,0,1,1,0,0,0
13719,0,105,2,242,0,2661.42,0,2,1,0,0,0
14017,0,471,0,14,0,229.75,0,0,1,0,0,0
17928,0,145,2,27,0,341.24,0,2,1,0,0,0
13605,0,287,1,53,0,522.67,0,1,1,0,0,0
14304,0,122,2,88,0,1725.01,0,2,1,0,0,0
16884,0,456,0,74,0,1070.97,0,0,1,0,0,0
15071,0,175,2,54,0,1455.56,0,2,1,0,0,0
13501,1,187,2,114,0,2885.11,0,2,1,0,0,0
14744,0,197,2,114,0,3571.88,0,2,1,0,0,0
13541,0,327,1,10,0,785.25,0,1,1,0,0,0
15282,0,470,0,27,0,348.59,0,0,1,0,0,0
16835,0,28,3,82,0,1456.66,0,3,1,0,0,0
14325,0,469,0,18,0,245.48000000000002,0,0,1,0,0,0
17413,0,304,1,10,0,560.14,0,1,1,0,0,0
17382,0,335,1,18,0,902.28,0,1,1,0,0,0
15636,0,182,2,57,0,1444.58,0,2,1,0,0,0
14283,0,363,1,41,0,628.4399999999999,0,1,1,0,0,0
17490,0,76,3,92,0,1979.3999999999999,0,3,1,0,0,0
16059,0,63,3,391,1,3053.57,0,4,1,0,0,0
14598,0,469,0,90,0,384.04,0,0,1,0,0,0
14220,0,147,2,38,0,1515.0,0,2,1,0,0,0
16915,0,27,3,66,0,1433.5,0,3,1,0,0,1
16564,0,469,0,5,0,87.8,0,0,1,0,0,0
12837,0,73,3,88,0,662.66,0,3,1,0,0,0
16664,0,469,0,8,0,109.2,0,0,1,0,0,0
14334,0,22,3,244,0,4094.98,0,3,1,0,0,1
15777,0,141,2,39,0,1762.61,0,2,1,0,0,0
15401,0,352,1,14,0,216.95000000000002,0,1,1,0,0,0
17758,0,52,3,456,1,4280.32,0,4,1,0,0,1
15025,0,468,0,139,0,979.79,0,0,1,0,0,0
14850,0,211,2,195,0,1770.96,0,2,1,0,0,0
15559,0,468,0,62,0,1109.4,0,0,1,0,0,0
13213,0,28,3,204,0,3851.52,0,3,1,0,0,1
16604,0,462,0,12,0,432.45,0,0,1,0,0,0
15826,0,110,2,119,0,2598.28,0,2,1,0,0,0
14513,0,0,3,19,0,788.01,0,3,1,0,0,0
14671,0,449,0,55,0,1127.45,0,0,1,0,0,0
14311,0,142,2,31,0,516.45,0,2,1,0,0,0
12355,1,114,2,35,0,947.61,0,2,1,0,0,0
18011,0,272,1,63,0,410.79,0,1,1,0,0,0
14409,0,22,3,104,0,3427.29,0,3,1,0,0,1
17898,0,107,2,50,0,299.18,0,2,1,0,0,0
16889,0,94,3,217,0,2526.65,0,3,1,0,0,0
16121,0,115,2,344,1,1450.04,0,3,1,0,0,0
12974,0,97,3,32,0,408.95,0,3,1,0,0,0
16290,0,364,1,124,0,1957.7,0,1,1,0,0,0
18208,0,465,0,17,0,360.08,0,0,1,0,0,0
14010,0,465,0,24,0,445.15,0,0,1,0,0,0
17785,0,345,1,51,0,403.38,0,1,1,0,0,0
13778,0,3,3,44,0,1124.49,0,3,1,0,0,0
17278,0,141,2,17,0,271.24,0,2,1,0,0,0
12409,1,82,3,264,0,23419.29,1,4,1,0,0,0
14920,0,112,2,97,0,1607.17,0,2,1,0,0,0
18060,0,308,1,75,0,1185.46,0,1,1,0,0,0
12632,1,420,0,35,0,804.88,0,0,1,0,0,0
16831,0,464,0,6,0,91.8,0,0,1,0,0,0
14394,0,464,0,6,0,93.8,0,0,1,0,0,0
16974,0,422,0,8,0,365.5,0,0,1,0,0,0
13402,0,27,3,79,0,1226.8500000000001,0,3,1,0,0,0
16185,0,132,2,28,0,450.31,0,2,1,0,0,0
18052,0,464,0,16,0,10877.18,0,0,1,0,0,0
14168,0,320,1,15,0,370.45,0,1,1,0,0,0
14847,0,48,3,62,0,1348.95,0,3,1,0,0,0
16229,0,112,2,176,0,2867.86,0,2,1,0,0,0
15681,0,83,3,67,0,2266.76,0,3,1,0,0,0
17205,0,316,1,35,0,999.35,0,1,1,0,0,0
16075,0,402,1,41,0,736.9300000000001,0,1,1,0,0,0
12773,1,463,0,6,0,124.25,0,0,1,0,0,0
18000,0,463,0,6,0,124.25,0,0,1,0,0,0
12802,1,86,3,138,0,2416.42,0,3,1,0,0,0
13324,0,103,2,132,0,10513.47,0,2,1,0,0,0
16175,0,68,3,98,0,1836.44,0,3,1,0,0,1
13989,0,139,2,86,0,2026.06,0,2,1,0,0,0
14993,0,463,0,10,0,36.13,0,0,1,0,0,0
15217,0,463,0,28,0,426.24,0,0,1,0,0,0
16328,0,463,0,16,0,310.83,0,0,1,0,0,0
17862,0,223,2,99,0,1254.89,0,2,1,0,0,0
17694,0,41,3,81,0,1695.97,0,3,1,0,0,0
12656,1,16,3,219,0,5822.08,0,3,1,0,0,1
17327,0,309,1,4,0,152.35,0,1,1,0,0,0
17179,0,78,3,158,0,1507.26,0,3,1,0,0,0
15900,0,313,1,79,0,549.29,0,1,1,0,0,0
17074,0,462,0,4,0,203.05,0,0,1,0,0,0
14181,0,310,1,52,0,308.35,0,1,1,0,0,0
16715,0,462,0,28,0,625.52,0,0,1,0,0,0
16153,0,15,3,226,0,5133.49,0,3,1,0,0,1
16046,0,462,0,22,0,235.78,0,0,1,0,0,0
14938,1,462,0,71,0,2322.43,0,0,1,0,0,0
12378,1,29,3,301,0,5416.32,0,3,1,0,0,0
13880,0,45,3,198,0,3897.21,0,3,1,0,0,1
16458,0,6,3,352,1,5072.13,0,4,1,0,0,1
13920,0,331,1,86,0,1774.68,0,1,1,0,0,0
13169,0,152,2,18,0,840.08,0,2,1,0,0,0
17499,0,189,2,71,0,1341.39,0,2,1,0,0,0
15340,0,461,0,7,0,105.5,0,0,1,0,0,0
16234,0,376,1,15,0,333.18,0,1,1,0,0,0
16392,0,169,2,144,0,756.7,0,2,1,0,0,0
16391,0,300,1,304,0,1052.26,0,1,1,0,0,0
15256,0,48,3,10,0,170.4,0,3,1,0,0,0
17699,0,376,1,19,0,442.0,0,1,1,0,0,0
16695,0,461,0,35,0,191.9,0,0,1,0,0,0
14069,0,414,1,41,0,225.81,0,1,1,0,0,0
16101,0,334,1,192,0,3229.16,0,1,1,0,0,0
14876,0,421,0,13,0,256.7,0,0,1,0,0,0
16691,0,318,1,11,0,178.83,0,1,1,0,0,0
15985,0,23,3,104,0,2715.28,0,3,1,0,0,0
16218,0,14,3,124,0,3519.47,0,3,1,0,0,0
15400,0,13,3,27,0,1302.3,0,3,1,0,0,1
15254,0,27,3,67,0,1088.35,0,3,1,0,0,0
13602,0,281,1,58,0,1025.17,0,1,1,0,0,0
17741,0,306,1,6,0,101.1,0,1,1,0,0,0
17822,0,320,1,169,0,2162.93,0,1,1,0,0,0
12619,1,16,3,83,0,3382.68,0,3,1,0,0,1
17583,0,460,0,7,0,135.95,0,0,1,0,0,0
16035,0,460,0,21,0,217.73,0,0,1,0,0,0
12499,1,460,0,27,0,393.72,0,0,1,0,0,0
18044,0,66,3,191,0,3294.71,0,3,1,0,0,1
14104,0,54,3,135,0,743.53,0,3,1,0,0,0
17617,0,458,0,18,0,385.19,0,0,1,0,0,0
15938,0,12,3,39,0,734.81,0,3,1,0,0,0
16518,0,184,2,68,0,959.37,0,2,1,0,0,0
15135,0,138,2,20,0,305.68,0,2,1,0,0,0
15980,0,154,2,115,0,6543.68,0,2,1,0,0,0
15670,0,196,2,19,0,325.2,0,2,1,0,0,0
18038,0,456,0,27,0,141.48,0,0,1,0,0,0
17745,0,377,1,28,0,600.34,0,1,1,0,0,0
13472,0,363,1,28,0,592.24,0,1,1,0,0,0
15246,0,138,2,51,0,780.4,0,2,1,0,0,0
15887,0,306,1,37,0,1027.15,0,1,1,0,0,0
15714,0,353,1,19,0,586.4100000000001,0,1,1,0,0,0
16565,0,264,1,11,0,773.05,0,1,1,0,0,0
16401,0,31,3,314,0,5830.79,0,3,1,0,0,1
15305,0,455,0,5,0,93.6,0,0,1,0,0,0
17096,0,43,3,189,0,3383.35,0,3,1,0,0,1
14033,0,455,0,1,0,109.44,0,0,1,0,0,0
16896,0,455,0,18,0,103.95,0,0,1,0,0,0
14859,0,104,2,51,0,1279.02,0,2,1,0,0,0
15502,0,23,3,307,0,12355.92,0,3,1,0,0,1
12874,1,285,1,48,0,948.42,0,1,1,0,0,0
17216,0,454,0,13,0,63.6,0,0,1,0,0,0
13031,0,307,1,407,1,3292.84,0,2,1,0,0,0
17683,0,285,1,46,0,819.01,0,1,1,0,0,0
18214,0,430,0,58,0,1780.34,0,0,1,0,0,0
15731,0,453,0,8,0,125.3,0,0,1,0,0,0
14486,0,411,1,6,0,175.5,0,1,1,0,0,0
14436,0,453,0,11,0,271.70000000000005,0,0,1,0,0,0
14902,0,295,1,39,0,702.96,0,1,1,0,0,0
18206,0,453,0,19,0,314.65999999999997,0,0,1,0,0,0
17235,0,272,1,70,0,1354.82,0,1,1,0,0,0
14687,0,6,3,40,0,1402.06,0,3,1,0,0,0
14766,0,68,3,313,0,5953.21,0,3,1,0,0,1
18234,0,451,0,30,0,179.6,0,0,1,0,0,0
16356,0,97,3,59,0,415.87,0,3,1,0,0,0
12911,0,451,0,236,0,1651.72,0,0,1,0,0,0
18112,0,66,3,48,0,617.31,0,3,1,0,0,0
13109,0,57,3,70,0,1134.03,0,3,1,0,0,0
14208,0,451,0,35,0,567.05,0,0,1,0,0,0
17915,0,451,0,29,0,225.78,0,0,1,0,0,0
16340,0,7,3,357,1,1496.24,0,4,1,0,0,0
13614,0,64,3,172,0,1828.31,0,3,1,0,0,1
18137,0,451,0,29,0,145.99,0,0,1,0,0,0
15976,0,65,3,378,1,1694.41,0,4,1,0,0,0
14128,0,155,2,65,0,924.21,0,2,1,0,0,0
13056,0,451,0,19,0,209.48,0,0,1,0,0,0
14247,0,178,2,113,0,753.56,0,2,1,0,0,0
14734,0,325,1,63,0,1056.42,0,1,1,0,0,0
17009,0,451,0,11,0,242.06,0,0,1,0,0,0
14309,0,68,3,155,0,3061.98,0,3,1,0,0,1
15958,0,303,1,65,0,462.12,0,1,1,0,0,0
17987,0,85,3,164,0,965.4399999999999,0,3,1,0,0,0
14028,0,450,0,9,0,10396.5,0,0,1,0,0,0
15471,0,280,1,82,0,837.53,0,1,1,0,0,0
14515,0,91,3,137,0,2971.04,0,3,1,0,0,0
16382,0,308,1,44,0,353.1,0,1,1,0,0,0
13699,0,55,3,37,0,764.15,0,3,1,0,0,0
17515,0,106,2,179,0,1602.51,0,2,1,0,0,0
14786,0,450,0,7,0,90.96,0,0,1,0,0,0
16232,0,43,3,105,0,2712.97,0,3,1,0,0,0
18100,0,450,0,30,0,451.56,0,0,1,0,0,0
15872,0,278,1,80,0,413.0,0,1,1,0,0,0
12829,0,236,1,19,0,385.3,0,1,1,0,0,0
15551,0,294,1,143,0,1679.81,0,1,1,0,0,0
17040,0,37,3,16,0,463.25,0,3,1,0,0,0
17101,0,78,3,63,0,1785.05,0,3,1,0,0,0
15720,0,450,0,25,0,140.49,0,0,1,0,0,0
14498,0,16,3,369,1,3900.83,0,4,1,0,0,1
17784,0,450,0,23,0,112.86,0,0,1,0,0,0
13997,0,418,0,44,0,376.46,0,0,1,0,0,0
12928,0,47,3,179,0,4304.89,0,3,1,0,0,0
16048,0,273,1,36,0,818.7900000000001,0,1,1,0,0,0
17543,0,449,0,13,0,120.05,0,0,1,0,0,0
18103,0,449,0,10,0,105.8,0,0,1,0,0,0
17440,0,56,3,6,0,323.58,0,3,1,0,0,0
15532,0,31,3,566,1,3388.61,0,4,1,0,0,0
14308,0,449,0,2,0,1147.02,0,0,1,0,0,0
16072,0,188,2,531,1,4180.09,0,3,1,0,0,0
17713,0,282,1,76,0,1198.09,0,1,1,0,0,0
14616,0,142,2,5,0,527.78,0,2,1,0,0,0
17417,0,448,0,16,0,164.18,0,0,1,0,0,0
13502,0,174,2,24,0,677.66,0,2,1,0,0,0
14260,0,371,1,51,0,824.28,0,1,1,0,0,0
15352,0,448,0,34,0,111.15,0,0,1,0,0,0
17282,0,30,3,204,0,2308.54,0,3,1,0,0,0
17381,0,19,3,158,0,35495.05,1,4,1,0,0,1
16453,0,430,0,15,0,251.71,0,0,1,0,0,0
14230,0,335,1,33,0,979.8000000000001,0,1,1,0,0,0
14615,0,294,1,48,0,951.76,0,1,1,0,0,0
17971,0,448,0,21,0,161.94,0,0,1,0,0,0
14180,0,6,3,272,0,5777.6,0,3,1,0,0,1
12424,1,62,3,92,0,3340.03,0,3,1,0,0,0
12634,1,435,0,20,0,490.0,0,0,1,0,0,0
17204,0,75,3,177,0,5504.6900000000005,0,3,1,0,0,0
13065,0,273,1,62,0,1055.05,0,1,1,0,0,0
17869,0,7,3,80,0,813.64,0,3,1,0,0,0
15757,0,117,2,193,0,2940.36,0,2,1,0,0,0
15734,0,14,3,43,0,2263.3,0,3,1,0,0,0
15207,0,316,1,24,0,683.9200000000001,0,1,1,0,0,0
16679,0,266,1,18,0,663.31,0,1,1,0,0,0
13438,0,446,0,1,0,46.5,0,0,1,0,0,0
14618,0,237,1,40,0,1000.6800000000001,0,1,1,0,0,0
15102,0,430,0,27,0,554.67,0,0,1,0,0,0
17996,0,279,1,67,0,482.33,0,1,1,0,0,0
17691,0,257,1,43,0,637.5500000000001,0,1,1,0,0,0
16209,0,19,3,67,0,4146.78,0,3,1,0,0,1
16499,0,260,1,144,0,2578.34,0,1,1,0,0,0
17902,0,446,0,24,0,216.39999999999998,0,0,1,0,0,0
14228,0,337,1,38,0,745.5,0,1,1,0,0,0
13794,0,446,0,9,0,126.03,0,0,1,0,0,0
16547,0,446,0,25,0,104.25999999999999,0,0,1,0,0,0
14727,0,174,2,46,0,463.72999999999996,0,2,1,0,0,0
13337,0,446,0,87,0,1575.26,0,0,1,0,0,0
12429,1,72,3,126,0,5298.89,0,3,1,0,0,0
18022,0,285,1,425,1,1507.25,0,2,1,0,0,0
17749,0,78,3,57,0,1026.18,0,3,1,0,0,0
13601,0,111,2,185,0,1159.99,0,2,1,0,0,0
14255,0,446,0,1,0,1000.63,0,0,1,0,0,0
13745,0,62,3,56,0,777.36,0,3,1,0,0,0
16021,0,295,1,126,0,487.03,0,1,1,0,0,0
13545,0,290,1,54,0,364.93,0,1,1,0,0,0
17790,0,20,3,273,0,2505.9,0,3,1,0,0,1
14224,0,10,3,229,0,1841.71,0,3,1,0,0,0
17923,0,182,2,3,0,497.0,0,2,1,0,0,0
14581,0,444,0,43,0,271.05,0,0,1,0,0,0
16647,0,69,3,33,0,541.9,0,3,1,0,0,0
16622,0,443,0,12,0,225.4,0,0,1,0,0,0
13383,0,443,0,1,0,305.28000000000003,0,0,1,0,0,0
13559,0,412,1,2,0,990.0,0,1,1,0,0,0
16625,0,174,2,99,0,1654.03,0,2,1,0,0,0
12897,0,104,2,14,0,514.25,0,2,1,0,0,0
15150,0,9,3,553,1,8685.35,0,4,1,0,0,1
18020,0,443,0,12,0,190.48000000000002,0,0,1,0,0,0
15901,0,54,3,118,0,565.1899999999999,0,3,1,0,0,1
15016,0,72,3,105,0,620.89,0,3,1,0,0,0
16007,0,80,3,657,1,3053.06,0,4,1,0,0,0
15361,0,261,1,10,0,689.07,0,1,1,0,0,0
15817,0,320,1,152,0,2766.4,0,1,1,0,0,0
12637,1,57,3,614,1,8283.81,0,4,1,0,0,1
13069,0,19,3,996,1,8848.12,0,4,1,0,0,1
16500,0,230,2,27,0,693.37,0,2,1,0,0,0
15905,0,443,0,22,0,114.69,0,0,1,0,0,0
17922,0,443,0,8,0,170.4,0,0,1,0,0,0
14139,0,390,1,69,0,1086.8,0,1,1,0,0,0
16205,0,79,3,197,0,1820.1100000000001,0,3,1,0,0,0
13297,0,285,1,102,0,3594.15,0,1,1,0,0,0
17571,0,45,3,325,0,1630.91,0,3,1,0,0,0
15816,0,442,0,11,0,144.14999999999998,0,0,1,0,0,0
13168,0,99,2,173,0,1840.73,0,2,1,0,0,0
15625,0,3,3,171,0,3236.4,0,3,1,0,0,0
15926,0,442,0,7,0,134.44,0,0,1,0,0,0
14634,0,337,1,109,0,2124.46,0,1,1,0,0,0
18042,0,441,0,16,0,281.15,0,0,1,0,0,0
15040,0,441,0,1,0,7.49,0,0,1,0,0,0
17952,0,278,1,98,0,788.46,0,1,1,0,0,0
13567,0,328,1,201,0,1079.29,0,1,1,0,0,0
13586,0,441,0,20,0,127.28,0,0,1,0,0,0
14374,0,441,0,7,0,108.0,0,0,1,0,0,0
15432,0,441,0,6,0,149.57,0,0,1,0,0,0
14375,0,85,3,205,0,1106.82,0,3,1,0,0,0
14619,0,145,2,60,0,1291.24,0,2,1,0,0,0
14075,0,161,2,56,0,1100.53,0,2,1,0,0,0
17401,0,441,0,12,0,114.85,0,0,1,0,0,0
13112,0,441,0,2,0,20.6,0,0,1,0,0,0
16492,0,440,0,23,0,385.56,0,0,1,0,0,0
13919,1,21,3,77,0,1360.68,0,3,1,0,0,1
16134,0,259,1,97,0,1810.78,0,1,1,0,0,0
17098,0,281,1,18,0,591.0699999999999,0,1,1,0,0,0
12746,0,440,0,17,0,254.55,0,0,1,0,0,0
17692,0,27,3,162,0,2975.8,0,3,1,0,0,0
16515,0,50,3,236,0,3179.06,0,3,1,0,0,1
13608,0,440,0,34,0,232.05,0,0,1,0,0,0
14508,0,276,1,146,0,692.43,0,1,1,0,0,0
16925,0,440,0,18,0,125.65,0,0,1,0,0,0
17953,0,440,0,20,0,159.17000000000002,0,0,1,0,0,0
15718,0,440,0,18,0,293.79,0,0,1,0,0,0
17341,0,56,3,219,0,1272.21,0,3,1,0,0,0
13277,0,16,3,19,0,390.8,0,3,1,0,0,0
16155,0,281,1,48,0,796.9,0,1,1,0,0,0
14919,0,439,0,13,0,359.35,0,0,1,0,0,0
12412,1,37,3,127,0,2596.93,0,3,1,0,0,1
14840,0,167,2,22,0,362.71,0,2,1,0,0,0
16486,0,437,0,7,0,134.36,0,0,1,0,0,0
18128,0,437,0,42,0,399.29,0,0,1,0,0,0
15247,0,22,3,17,0,976.06,0,3,1,0,0,0
16739,0,76,3,38,0,786.43,0,3,1,0,0,0
15786,0,14,3,465,1,8501.62,0,4,1,0,0,1
12469,1,422,0,76,0,3070.54,0,0,1,0,0,0
14338,0,61,3,50,0,928.1,0,3,1,0,0,0
13707,0,166,2,155,0,3365.86,0,2,1,0,0,0
16815,0,353,1,73,0,406.02,0,1,1,0,0,0
16062,0,33,3,169,0,2487.97,0,3,1,0,0,0
16315,0,230,2,23,0,402.71,0,2,1,0,0,0
16503,0,6,3,213,0,3614.34,0,3,1,0,0,0
17192,0,436,0,20,0,75.28,0,0,1,0,0,0
15081,0,108,2,95,0,1766.32,0,2,1,0,0,0
12774,1,435,0,6,0,98.7,0,0,1,0,0,0
16227,0,125,2,34,0,1027.22,0,2,1,0,0,0
12724,1,73,3,121,0,2109.2799999999997,0,3,1,0,0,0
16894,0,402,1,187,0,1306.96,0,1,1,0,0,0
15809,0,84,3,58,0,1274.44,0,3,1,0,0,0
14874,0,435,0,6,0,116.18,0,0,1,0,0,0
14793,0,435,0,25,0,396.91,0,0,1,0,0,0
16680,0,428,0,29,0,821.45,0,0,1,0,0,0
17422,0,42,3,189,0,3314.36,0,3,1,0,0,1
12792,1,156,2,47,0,827.01,0,2,1,0,0,0
17380,0,334,1,10,0,645.0,0,1,1,0,0,0
14725,0,294,1,53,0,597.16,0,1,1,0,0,0
17310,0,287,1,2,0,1025.1,0,1,1,0,0,0
13942,0,434,0,1,0,320.0,0,0,1,0,0,0
12379,1,70,3,81,0,1620.22,0,3,1,0,0,1
16825,0,85,3,64,0,1826.89,0,3,1,0,0,0
16180,0,0,3,327,0,16249.87,0,3,1,0,0,0
14509,0,434,0,25,0,110.95,0,0,1,0,0,0
15248,0,311,1,106,0,1893.93,0,1,1,0,0,0
15991,0,434,0,6,0,150.55,0,0,1,0,0,0
17304,0,434,0,5,0,111.5,0,0,1,0,0,0
15913,0,434,0,1,0,6.300000000000001,0,0,1,0,0,0
17686,0,20,3,395,1,7667.4400000000005,0,4,1,0,0,1
12705,1,58,3,551,1,10867.4,0,4,1,0,0,1
14566,1,10,3,16,0,4092.0,0,3,1,0,0,0
16683,0,433,0,18,0,320.25,0,0,1,0,0,0
15043,0,363,1,51,0,2870.3199999999997,0,1,1,0,0,0
12741,1,429,0,16,0,406.07,0,0,1,0,0,0
17099,0,433,0,40,0,582.17,0,0,1,0,0,0
15629,0,350,1,77,0,2240.9,0,1,1,0,0,0
14326,0,142,2,57,0,940.98,0,2,1,0,0,0
16961,0,16,3,52,0,794.56,0,3,1,0,0,0
15824,0,353,1,26,0,890.94,0,1,1,0,0,0
16539,0,119,2,124,0,2954.46,0,2,1,0,0,0
15779,0,363,1,8,0,124.08000000000001,0,1,1,0,0,0
14058,0,362,1,24,0,469.19,0,1,1,0,0,0
13861,0,329,1,21,0,273.26,0,1,1,0,0,0
14199,0,118,2,18,0,1091.7,0,2,1,0,0,0
17194,0,173,2,61,0,812.5,0,2,1,0,0,0
16529,0,89,3,128,0,1986.8,0,3,1,0,0,0
15264,0,430,0,55,0,848.4,0,0,1,0,0,0
17812,0,268,1,98,0,448.95,0,1,1,0,0,0
16733,0,429,0,12,0,259.68,0,0,1,0,0,0
17437,0,429,0,52,0,369.68,0,0,1,0,0,0
16012,0,28,3,239,0,2978.59,0,3,1,0,0,0
13129,0,352,1,11,0,233.25,0,1,1,0,0,0
17578,0,117,2,65,0,1047.33,0,2,1,0,0,0
13123,0,372,1,45,0,506.75,0,1,1,0,0,0
12451,1,117,2,452,1,11481.74,0,3,1,0,0,0
12784,1,429,0,72,0,1230.33,0,0,1,0,0,0
17326,0,308,1,86,0,312.35,0,1,1,0,0,0
12485,1,429,0,34,0,708.1,0,0,1,0,0,0
14020,0,376,1,51,0,937.35,0,1,1,0,0,0
13859,0,226,2,36,0,515.86,0,2,1,0,0,0
12527,1,194,2,32,0,735.51,0,2,1,0,0,0
12799,1,429,0,15,0,219.35,0,0,1,0,0,0
13023,0,29,3,76,0,1449.03,0,3,1,0,0,1
13299,0,168,2,62,0,1218.7,0,2,1,0,0,0
14774,0,428,0,13,0,241.45,0,0,1,0,0,0
12788,1,363,1,26,0,444.9,0,1,1,0,0,0
12529,1,428,0,21,0,316.48,0,0,1,0,0,0
13620,0,428,0,5,0,112.34,0,0,1,0,0,0
15430,0,367,1,36,0,954.75,0,1,1,0,0,0
12415,1,13,3,899,1,139102.97,2,6,0,1,0,1
15842,0,293,1,25,0,548.8,0,1,1,0,0,0
13752,0,24,3,94,0,1579.8300000000002,0,3,1,0,0,0
13739,0,427,0,3,0,75.3,0,0,1,0,0,0
14398,0,301,1,53,0,707.79,0,1,1,0,0,0
17666,0,377,1,38,0,1728.72,0,1,1,0,0,0
18053,0,425,0,32,0,571.07,0,0,1,0,0,0
14217,0,55,3,157,0,2958.75,0,3,1,0,0,1
15486,0,427,0,1,0,102.0,0,0,1,0,0,0
17748,0,427,0,17,0,358.15,0,0,1,0,0,0
13814,1,37,3,79,0,2257.32,0,3,1,0,0,1
13649,0,156,2,108,0,1453.68,0,2,1,0,0,0
12575,1,357,1,38,0,622.8199999999999,0,1,1,0,0,0
12653,1,48,3,86,0,4160.83,0,3,1,0,0,0
15852,0,86,3,33,0,257.26,0,3,1,0,0,0
17239,0,212,2,32,0,1189.45,0,2,1,0,0,0
15888,0,300,1,39,0,429.16,0,1,1,0,0,0
18109,0,10,3,588,1,7662.46,0,4,1,0,0,1
17651,0,55,3,316,0,5411.57,0,3,1,0,0,1
13302,0,54,3,3,0,159.2,0,3,1,0,0,0
15851,0,426,0,8,0,109.73,0,0,1,0,0,0
16926,0,271,1,96,0,1169.6100000000001,0,1,1,0,0,0
12576,1,49,3,142,0,2142.72,0,3,1,0,0,1
13292,0,184,2,59,0,994.51,0,2,1,0,0,0
13439,0,155,2,167,0,986.61,0,2,1,0,0,0
17187,0,126,2,23,0,467.71,0,2,1,0,0,0
18217,0,413,1,28,0,641.19,0,1,1,0,0,0
17080,0,169,2,26,0,746.23,0,2,1,0,0,0
16907,0,47,3,178,0,1201.1200000000001,0,3,1,0,0,0
14693,0,164,2,75,0,1165.36,0,2,1,0,0,0
18230,0,73,3,123,0,3627.2200000000003,0,3,1,0,0,1
12633,1,29,3,306,0,5678.16,0,3,1,0,0,1
14699,0,114,2,50,0,702.6,0,2,1,0,0,0
14963,0,83,3,415,1,2556.16,0,4,1,0,0,0
13246,0,76,3,347,1,3228.74,0,4,1,0,0,0
14366,0,424,0,1,0,136.0,0,0,1,0,0,0
13125,0,423,0,20,0,148.62,0,0,1,0,0,0
14647,0,101,2,48,0,506.04,0,2,1,0,0,0
16032,0,355,1,210,0,1965.72,0,1,1,0,0,0
13029,0,38,3,17,0,1927.3,0,3,1,0,0,0
17376,0,211,2,55,0,453.64,0,2,1,0,0,0
15627,0,357,1,24,0,566.9,0,1,1,0,0,0
15678,0,295,1,92,0,1825.94,0,1,1,0,0,0
16110,0,162,2,430,1,1781.59,0,3,1,0,0,0
15969,0,85,3,31,0,992.05,0,3,1,0,0,0
12953,0,422,0,31,0,498.96000000000004,0,0,1,0,0,0
12693,1,26,3,79,0,1703.02,0,3,1,0,0,0
15076,0,72,3,80,0,1447.74,0,3,1,0,0,0
14900,0,422,0,1,0,13.919999999999998,0,0,1,0,0,0
16576,0,320,1,33,0,540.87,0,1,1,0,0,0
17901,0,421,0,3,0,149.7,0,0,1,0,0,0
12403,1,421,0,9,0,1019.36,0,0,1,0,0,0
12730,1,421,0,47,0,829.25,0,0,1,0,0,0
14452,0,295,1,99,0,527.27,0,1,1,0,0,0
12749,0,30,3,267,0,5561.71,0,3,1,0,0,0
13909,0,322,1,38,0,282.85,0,1,1,0,0,0
16443,0,420,0,1,0,162.24,0,0,1,0,0,0
15133,0,27,3,49,0,1806.9,0,3,1,0,0,0
17129,0,420,0,2,0,31.85,0,0,1,0,0,0
13534,0,7,3,378,1,7363.7,0,4,1,0,0,1
16649,0,420,0,20,0,306.58000000000004,0,0,1,0,0,0
15056,0,420,0,6,0,113.64999999999999,0,0,1,0,0,0
13677,0,304,1,106,0,551.24,0,1,1,0,0,0
15127,0,419,0,28,0,711.5,0,0,1,0,0,0
12782,1,49,3,213,0,4365.99,0,3,1,0,0,0
12592,1,113,2,81,0,2582.66,0,2,1,0,0,0
16650,0,320,1,98,0,1916.11,0,1,1,0,0,0
12963,0,265,1,117,0,2104.09,0,1,1,0,0,0
18279,0,419,0,13,0,231.33999999999997,0,0,1,0,0,0
12841,0,6,3,587,1,6517.75,0,4,1,0,0,1
13399,0,364,1,15,0,275.4,0,1,1,0,0,0
17492,0,148,2,39,0,1122.42,0,2,1,0,0,0
14580,0,418,0,1,0,14.850000000000001,0,0,1,0,0,0
15283,0,290,1,9,0,148.33,0,1,1,0,0,0
16049,0,275,1,485,1,1852.15,0,2,1,0,0,0
